,Earthquake - 475 year return period_mean,rawmean,normed
175,0.04642865,0.04642865,0.1261455246
176,0.04642865,0.04642865,0.1261455246
177,0.04642865,0.04642865,0.1261455246
178,0.04642865,0.04642865,0.1261455246
179,0.04642865,0.04642865,0.1261455246
180,0.04642865,0.04642865,0.1261455246
181,0.04642865,0.04642865,0.1261455246
182,0.04642865,0.04642865,0.1261455246
183,0.04642865,0.04642865,0.1261455246
184,0.04642865,0.04642865,0.1261455246
185,0.047555055,0.047555055,0.129205939875
186,0.04642865,0.04642865,0.1261455246
187,0.04642865,0.04642865,0.1261455246
188,0.04642865,0.04642865,0.1261455246
189,0.047555055,0.047555055,0.129205939875
190,0.04491956,0.04491956,0.122045363391
191,0.04642865,0.04642865,0.1261455246
192,0.047555055,0.047555055,0.129205939875
193,0.04642865,0.04642865,0.1261455246
194,0.047555055,0.047555055,0.129205939875
195,0.047555055,0.047555055,0.129205939875
196,0.047555055,0.047555055,0.129205939875
197,0.04868146,0.04868146,0.132266355149
198,0.04868146,0.04868146,0.132266355149
199,0.04868146,0.04868146,0.132266355149
200,0.04868146,0.04868146,0.132266355149
201,0.04868146,0.04868146,0.132266355149
202,0.04868146,0.04868146,0.132266355149
203,0.047009645,0.047009645,0.127724074032
204,0.04868146,0.04868146,0.132266355149
205,0.04868146,0.04868146,0.132266355149
206,0.04868146,0.04868146,0.132266355149
207,0.04868146,0.04868146,0.132266355149
208,0.04533783,0.04533783,0.123181792914
209,0.04868146,0.04868146,0.132266355149
210,0.04868146,0.04868146,0.132266355149
211,0.04868146,0.04868146,0.132266355149
212,0.04868146,0.04868146,0.132266355149
213,0.04868146,0.04868146,0.132266355149
214,0.04868146,0.04868146,0.132266355149
215,0.04868146,0.04868146,0.132266355149
216,0.04868146,0.04868146,0.132266355149
217,0.04868146,0.04868146,0.132266355149
218,0.047009645,0.047009645,0.127724074032
219,0.047009645,0.047009645,0.127724074032
220,0.04533783,0.04533783,0.123181792914
221,0.04533783,0.04533783,0.123181792914
222,0.04868146,0.04868146,0.132266355149
223,0.04533783,0.04533783,0.123181792914
224,0.04533783,0.04533783,0.123181792914
225,0.04868146,0.04868146,0.132266355149
226,0.04868146,0.04868146,0.132266355149
227,0.0475669166667,0.0475669166667,0.129238167737
228,0.04868146,0.04868146,0.132266355149
229,0.04533783,0.04533783,0.123181792914
230,0.04533783,0.04533783,0.123181792914
231,0.04533783,0.04533783,0.123181792914
232,0.04533783,0.04533783,0.123181792914
233,0.04533783,0.04533783,0.123181792914
234,0.04533783,0.04533783,0.123181792914
235,0.04533783,0.04533783,0.123181792914
236,0.04533783,0.04533783,0.123181792914
237,0.04533783,0.04533783,0.123181792914
238,0.04533783,0.04533783,0.123181792914
239,0.04533783,0.04533783,0.123181792914
